Date,Close,High,Low,Open,Volume
2025-07-07,7431.0,7486.0,7260.0,7347.0,393878
2025-07-08,7510.5,7530.0,7373.5,7414.0,290198
2025-07-09,7691.5,7719.0,7450.0,7505.0,323841
2025-07-10,7753.0,7836.5,7640.0,7679.5,408182
2025-07-11,7466.5,7842.0,7380.0,7720.0,664725
2025-07-14,7625.0,7695.5,7459.0,7459.0,251465
2025-07-15,7840.0,7911.5,7660.0,7663.0,553082
2025-07-16,7600.5,7900.0,7563.0,7869.5,434082
2025-07-17,7594.0,7664.0,7540.0,7621.0,178800
2025-07-18,7603.5,7699.0,7536.0,7598.0,203491
2025-07-21,7469.5,7597.0,7392.0,7586.0,256236
2025-07-22,7369.0,7573.5,7355.0,7475.0,161144
2025-07-23,7312.5,7429.5,7243.0,7405.5,185049
2025-07-24,7375.0,7404.0,7215.0,7315.0,211921
2025-07-25,7273.5,7430.0,7203.0,7370.0,189660
2025-07-28,7465.5,7492.0,7273.5,7273.5,243036
2025-07-29,7810.5,8008.5,7252.0,7465.0,1350156
2025-07-30,8040.5,8115.0,7737.5,7811.5,895074
2025-07-31,7963.5,7999.5,7820.0,7925.0,404230
2025-08-01,7871.0,8173.5,7850.0,7965.0,466497
2025-08-04,7960.0,8048.5,7825.0,7913.5,304230
2025-08-05,7891.5,8054.5,7825.5,8050.0,198943
2025-08-06,7628.0,7878.0,7565.5,7850.0,397729
2025-08-07,7729.5,7785.0,7595.0,7595.0,185434
2025-08-08,7354.5,7786.0,7278.5,7777.0,332197
2025-08-11,6912.5,7299.0,6801.0,7299.0,1134399
2025-08-12,6843.0,7012.0,6818.0,6947.0,369764
2025-08-13,6945.5,7010.0,6837.5,6862.0,344097
2025-08-14,6895.0,7040.0,6872.5,6975.0,220230
2025-08-18,7438.5,7495.0,7183.0,7207.5,1139141
2025-08-19,7368.5,7475.0,7314.0,7450.0,281341
2025-08-20,7362.0,7465.0,7304.0,7405.0,267647
2025-08-21,7332.5,7428.0,7315.5,7420.0,187256
2025-08-22,7260.5,7434.0,7230.5,7358.5,302424
2025-08-25,7352.5,7388.0,7261.0,7335.5,198486
2025-08-26,7229.0,7425.0,7174.0,7352.0,320057
2025-08-28,7254.0,7368.0,7170.5,7225.5,364240
2025-08-29,7267.5,7353.0,7225.0,7254.0,258474
2025-09-01,7631.0,7648.0,7268.0,7297.0,613436
2025-09-02,7645.0,7808.5,7593.0,7650.0,338252
2025-09-03,7641.5,7723.5,7578.0,7645.0,144585
2025-09-04,7698.0,7898.0,7681.0,7782.0,322103
2025-09-05,7793.5,7890.0,7700.5,7719.0,270085
2025-09-08,7473.0,7850.0,7433.5,7850.0,642633
2025-09-09,7817.0,7836.0,7376.5,7523.0,501584
2025-09-10,7869.0,7882.0,7741.0,7800.0,298723
2025-09-11,7897.5,7973.5,7825.5,7855.0,209068
2025-09-12,7936.0,7990.5,7883.0,7883.0,213567
2025-09-15,8080.0,8123.0,7895.0,7936.0,366119
2025-09-16,8298.0,8324.0,8081.0,8106.0,533066
2025-09-17,8287.5,8394.0,8203.0,8300.0,615845
2025-09-18,8261.0,8313.0,8172.5,8295.0,382165
2025-09-19,8286.5,8334.0,8243.5,8250.0,186818
2025-09-22,8310.5,8359.5,8167.0,8320.0,202703
2025-09-23,8300.5,8345.0,8222.5,8265.0,243736
2025-09-24,8410.0,8420.0,8230.0,8265.0,277445
2025-09-25,8438.5,8497.0,8350.0,8410.0,604522
2025-09-26,8162.5,8415.0,8121.0,8375.0,325955
2025-09-29,8232.0,8300.0,7963.0,8162.5,433955
2025-09-30,8089.0,8238.5,8021.0,8180.0,321056
2025-10-01,8241.5,8255.0,8080.0,8145.0,144387
2025-10-03,8214.5,8295.5,8168.0,8238.0,113201
2025-10-06,8174.5,8243.5,8081.0,8227.0,117601
2025-10-07,8417.5,8455.0,8139.0,8230.0,276589
2025-10-08,8239.0,8473.0,8211.5,8445.0,246362
2025-10-09,8246.0,8317.5,7991.0,8250.0,311542
2025-10-10,8284.5,8382.0,8206.0,8250.0,151471
2025-10-13,8327.0,8393.0,8201.0,8282.0,168450
2025-10-14,8204.5,8407.5,8150.0,8335.0,177693
2025-10-15,8148.5,8340.0,8118.0,8190.5,143622
2025-10-16,8239.0,8340.0,8184.0,8218.0,229836
2025-10-17,8249.5,8408.5,8163.0,8231.0,250759
2025-10-20,8245.0,8375.0,8215.0,8283.5,144817
2025-10-21,8245.5,8315.5,8080.0,8300.0,30414
2025-10-23,8300.0,8330.5,8080.5,8272.5,185317
2025-10-24,8321.5,8441.5,8260.0,8300.0,310384
2025-10-27,8476.0,8520.5,8301.0,8326.0,332713
2025-10-28,8526.5,8560.0,8353.5,8480.0,220834
2025-10-29,8312.5,8626.0,8290.0,8536.5,303172
2025-10-30,8085.5,8348.5,8055.0,8325.0,362118
2025-10-31,8036.5,8176.5,8015.0,8142.5,164814
2025-11-03,7957.5,8068.0,7943.0,8036.5,122920
2025-11-04,7797.5,7990.5,7755.5,7985.0,201227
2025-11-06,7832.5,7992.5,7643.0,7835.5,336616
2025-11-07,7227.0,7288.0,6736.5,7099.5,3136273
2025-11-10,7016.5,7219.0,6919.5,7219.0,683248
2025-11-11,7144.5,7295.0,7016.5,7020.0,434658
2025-11-12,7204.5,7255.0,7100.0,7184.5,317226
2025-11-13,7122.0,7215.0,7090.5,7190.5,130365
2025-11-14,7376.0,7400.0,7099.0,7110.0,388059
2025-11-17,7443.5,7505.0,7321.5,7416.0,228393
2025-11-18,7356.0,7450.0,7325.5,7444.0,159195
2025-11-19,7411.0,7434.5,7320.0,7341.0,142274
2025-11-20,7256.5,7442.5,7230.0,7411.0,131496
2025-11-21,7196.0,7278.0,7160.0,7273.5,182669
2025-11-24,7043.5,7179.5,7002.0,7156.0,204175
2025-11-25,7138.0,7250.0,7001.0,7093.0,259487
2025-11-26,7302.0,7319.5,7100.0,7140.0,172342
2025-11-27,7103.0,7302.0,7078.0,7301.0,174995
2025-11-28,7181.0,7225.0,7034.5,7140.0,186658
2025-12-01,7072.5,7250.0,7012.0,7250.0,229585
2025-12-02,7041.5,7124.0,6963.0,7080.0,186491
2025-12-03,7026.5,7073.5,6995.5,7038.0,99635
2025-12-04,6750.0,7087.0,6720.0,7026.5,330024
2025-12-05,6562.5,6748.0,6351.5,6700.0,965176
2025-12-08,6451.0,6666.0,6401.0,6510.0,312025
2025-12-09,6682.5,6708.5,6340.0,6445.5,482532
2025-12-10,6566.5,6761.0,6496.0,6682.5,369923
2025-12-11,6521.5,6635.0,6505.0,6579.0,204441
2025-12-12,6626.0,6644.5,6514.5,6535.0,114283
2025-12-15,6801.5,6860.0,6685.0,6711.5,671335
2025-12-16,6779.5,6850.0,6751.0,6801.0,173055
2025-12-17,6580.5,6820.0,6545.0,6820.0,245498
2025-12-18,6585.5,6630.0,6528.0,6582.0,147557
2025-12-19,6681.0,6705.0,6565.0,6606.0,182921
2025-12-22,6709.0,6748.0,6686.0,6699.5,86930
2025-12-23,6654.5,6723.5,6630.0,6701.5,87368
2025-12-24,6660.0,6770.0,6613.0,6655.0,110715
2025-12-26,6652.0,6733.0,6618.0,6689.0,90381
2025-12-29,6493.0,6680.0,6480.0,6635.0,167603
2025-12-30,6264.5,6516.5,6242.0,6499.0,499737
2025-12-31,6387.0,6428.5,6251.0,6299.0,190390
2026-01-01,6447.5,6465.0,6373.5,6405.0,86159
2026-01-02,6482.5,6549.5,6420.0,6440.0,161308
2026-01-05,6712.0,6824.0,6500.0,6522.0,339436
2026-01-06,6707.5,6724.0,6620.0,6724.0,174518
2026-01-07,6653.0,6723.0,6620.0,6698.0,106729
2026-01-08,6527.0,6720.0,6500.0,6655.0,141349
2026-01-09,6329.5,6579.0,6310.5,6500.0,196398
2026-01-12,6118.5,6310.0,6060.5,6302.0,368392
2026-01-13,6145.5,6175.0,6045.0,6175.0,242318
2026-01-14,6113.5,6194.0,6052.5,6144.0,150829
2026-01-15,6113.5,6113.5,6113.5,6113.5,0
2026-01-16,6145.0,6255.0,6121.0,6149.5,230808
2026-01-19,6080.5,6220.0,6050.0,6150.0,141342
2026-01-20,6033.0,6149.0,6016.0,6119.5,263333
2026-01-21,5784.0,6048.0,5737.0,6041.0,368379
2026-01-22,5732.0,5860.0,5687.5,5856.0,354095
2026-01-23,5565.5,5779.5,5544.0,5742.0,297126
2026-01-27,5510.0,5593.0,5400.5,5580.0,713699
2026-01-28,5614.0,5630.0,5522.5,5555.0,155643
2026-01-29,5547.0,5638.0,5473.0,5626.0,258594
2026-01-30,5716.0,5860.0,5503.0,5544.0,537803
2026-02-02,5999.0,6050.0,5813.5,6028.0,380630
2026-02-03,6193.5,6560.0,6151.0,6300.0,694293
2026-02-04,6390.0,6422.0,6154.0,6170.5,282005
2026-02-05,6399.5,6476.0,6267.5,6408.0,292017
2026-02-06,6640.0,6665.5,6312.5,6380.0,442275
2026-02-09,7048.0,7064.5,6664.5,6706.5,549369
2026-02-10,7510.5,7530.0,7172.5,7299.0,1658147
2026-02-11,7696.0,7731.0,7420.5,7441.0,557384
2026-02-12,7784.5,7862.0,7636.5,7650.0,620234
2026-02-13,7734.5,7820.5,7660.0,7750.0,351861
2026-02-16,7771.0,7812.5,7687.5,7760.0,163902
2026-02-17,7818.0,7909.0,7686.0,7754.5,217273
